% time spent exploring,Local Reached Total Count,episodes,mean 100 episode reward,steps,% time spent exploring in plan,Goal Reached Total Count,plan episodes,plan mean 100 episode reward,plan steps
,,,,,1,218,11599,0.9,2302302
1,24681,285300,0.1,2302832,,,,,
1,24681,285400,0.0,2303825,,,,,
,,,,,1,218,11609,0.9,2304302
1,24681,285500,0.0,2304820,,,,,
1,24681,285600,0.0,2305812,,,,,
,,,,,1,218,11619,0.9,2306302
1,24681,285700,0.1,2306812,,,,,
1,24681,285800,0.0,2307812,,,,,
,,,,,1,218,11629,0.9,2308302
1,24682,285900,0.1,2308792,,,,,
1,24682,286000,0.0,2309782,,,,,
,,,,,1,218,11639,0.9,2310302
1,24682,286100,0.0,2310782,,,,,
1,24682,286200,0.0,2311762,,,,,
,,,,,1,218,11649,0.9,2312302
1,24682,286300,0.0,2312732,,,,,
1,24683,286400,0.0,2313712,,,,,
,,,,,1,218,11659,0.9,2314302
1,24683,286500,0.0,2314702,,,,,
1,24683,286600,0.0,2315699,,,,,
,,,,,1,218,11669,0.9,2316302
1,24683,286700,0.0,2316664,,,,,
1,24683,286800,0.0,2317662,,,,,
,,,,,1,218,11679,0.9,2318302
1,24683,286900,0.1,2318662,,,,,
1,24683,287000,0.0,2319662,,,,,
,,,,,1,218,11689,0.9,2320302
1,24683,287100,0.0,2320662,,,,,
1,24683,287200,0.0,2321652,,,,,
,,,,,1,218,11699,0.9,2322302
1,24684,287300,0.1,2322642,,,,,
1,24684,287400,-0.0,2323642,,,,,
,,,,,1,218,11709,0.8,2324302
1,24684,287500,0.1,2324632,,,,,
1,24685,287600,0.1,2325622,,,,,
,,,,,1,218,11719,0.9,2326302
1,24685,287700,0.1,2326622,,,,,
1,24685,287800,0.0,2327622,,,,,
,,,,,1,218,11729,0.9,2328302
1,24685,287900,0.0,2328612,,,,,
1,24685,288000,0.1,2329612,,,,,
,,,,,1,218,11739,0.9,2330302
1,24685,288100,0.0,2330612,,,,,
1,24686,288200,0.1,2331602,,,,,
,,,,,1,218,11749,0.9,2332302
1,24686,288300,-0.0,2332582,,,,,
1,24686,288400,-0.0,2333582,,,,,
,,,,,1,218,11759,0.9,2334302
1,24687,288500,0.0,2334542,,,,,
1,24687,288600,0.1,2335532,,,,,
,,,,,1,218,11769,0.9,2336302
1,24688,288700,0.1,2336522,,,,,
1,24688,288800,0.0,2337522,,,,,
,,,,,1,218,11779,0.9,2338302
1,24689,288900,0.0,2338512,,,,,
1,24692,289000,0.1,2339482,,,,,
,,,,,1,218,11789,0.9,2340302
1,24692,289100,0.0,2340482,,,,,
1,24692,289200,0.1,2341472,,,,,
,,,,,1,218,11799,0.9,2342302
1,24692,289300,-0.0,2342453,,,,,
1,24692,289400,0.0,2343432,,,,,
,,,,,1,218,11809,1.0,2344302
1,24692,289500,0.1,2344432,,,,,
1,24692,289600,0.1,2345432,,,,,
,,,,,1,218,11819,1.0,2346302
1,24692,289700,0.0,2346432,,,,,
1,24693,289800,0.1,2347412,,,,,
,,,,,1,218,11829,1.0,2348302
1,24693,289900,0.0,2348404,,,,,
1,24693,290000,0.0,2349382,,,,,
,,,,,1,218,11839,1.0,2350302
1,24693,290100,0.0,2350382,,,,,
1,24693,290200,0.0,2351352,,,,,
,,,,,1,218,11849,1.0,2352302
1,24693,290300,0.1,2352352,,,,,
1,24693,290400,0.0,2353332,,,,,
,,,,,1,218,11859,1.0,2354302
1,24693,290500,-0.0,2354322,,,,,
1,24694,290600,0.0,2355302,,,,,
1,24694,290700,0.1,2356292,,,,,
,,,,,1,218,11869,0.9,2356302
1,24695,290800,0.0,2357273,,,,,
1,24695,290900,0.1,2358272,,,,,
,,,,,1,218,11879,1.0,2358302
1,24695,291000,0.0,2359272,,,,,
1,24695,291100,0.0,2360272,,,,,
,,,,,1,218,11889,1.0,2360302
1,24695,291200,0.0,2361272,,,,,
1,24695,291300,0.1,2362272,,,,,
,,,,,1,218,11899,1.0,2362302
1,24695,291400,0.0,2363262,,,,,
1,24695,291500,0.0,2364252,,,,,
,,,,,1,218,11909,0.9,2364302
1,24695,291600,0.0,2365252,,,,,
1,24695,291700,0.1,2366252,,,,,
,,,,,1,218,11919,0.9,2366302
1,24696,291800,0.0,2367232,,,,,
1,24696,291900,0.0,2368232,,,,,
,,,,,1,218,11929,0.9,2368302
1,24696,292000,0.0,2369232,,,,,
1,24696,292100,0.0,2370232,,,,,
,,,,,1,218,11939,0.9,2370302
1,24696,292200,0.0,2371232,,,,,
1,24696,292300,0.0,2372232,,,,,
,,,,,1,218,11949,0.8,2372302
1,24696,292400,0.1,2373232,,,,,
1,24696,292500,0.0,2374222,,,,,
,,,,,1,218,11959,0.9,2374302
1,24696,292600,0.0,2375222,,,,,
1,24697,292700,0.0,2376192,,,,,
,,,,,1,218,11969,0.9,2376302
1,24697,292800,0.0,2377182,,,,,
1,24697,292900,0.0,2378182,,,,,
,,,,,1,218,11979,0.8,2378302
1,24697,293000,0.0,2379182,,,,,
1,24697,293100,-0.0,2380162,,,,,
,,,,,1,218,11989,0.8,2380302
1,24698,293200,0.0,2381142,,,,,
1,24699,293300,0.1,2382122,,,,,
,,,,,1,218,11999,0.8,2382302
1,24699,293400,0.0,2383122,,,,,
1,24699,293500,0.0,2384102,,,,,
,,,,,1,218,12009,0.8,2384302
1,24699,293600,0.0,2385088,,,,,
1,24699,293700,0.0,2386082,,,,,
,,,,,1,218,12019,0.8,2386302
1,24700,293800,0.0,2387072,,,,,
1,24700,293900,0.1,2388072,,,,,
,,,,,1,218,12029,0.8,2388302
1,24700,294000,0.0,2389044,,,,,
1,24700,294100,0.0,2390042,,,,,
,,,,,1,218,12039,0.9,2390302
1,24700,294200,0.0,2391042,,,,,
1,24701,294300,0.0,2392022,,,,,
,,,,,1,218,12049,0.9,2392302
1,24701,294400,0.0,2393012,,,,,
1,24701,294500,0.0,2394012,,,,,
,,,,,1,218,12059,0.9,2394302
1,24701,294600,0.1,2395012,,,,,
1,24701,294700,0.0,2396002,,,,,
,,,,,1,218,12069,0.9,2396302
1,24701,294800,0.1,2397002,,,,,
1,24701,294900,0.0,2397994,,,,,
,,,,,1,218,12079,0.9,2398302
1,24703,295000,0.0,2398962,,,,,
1,24703,295100,0.0,2399962,,,,,
,,,,,1,218,12089,0.9,2400302
1,24703,295200,0.0,2400952,,,,,
1,24703,295300,0.0,2401942,,,,,
,,,,,1,218,12099,0.9,2402302
1,24703,295400,0.0,2402942,,,,,
1,24705,295500,-0.0,2403902,,,,,
,,,,,1,218,12109,0.9,2404302
1,24705,295600,0.1,2404902,,,,,
1,24705,295700,0.1,2405902,,,,,
,,,,,1,218,12119,0.9,2406302
1,24705,295800,0.0,2406896,,,,,
1,24705,295900,0.1,2407892,,,,,
,,,,,1,218,12129,0.9,2408302
1,24706,296000,0.0,2408882,,,,,
1,24706,296100,0.0,2409882,,,,,
,,,,,1,218,12139,0.8,2410302
1,24706,296200,0.1,2410882,,,,,
1,24706,296300,0.0,2411882,,,,,
,,,,,1,218,12149,0.9,2412302
1,24706,296400,0.0,2412862,,,,,
1,24707,296500,0.0,2413843,,,,,
,,,,,1,218,12159,0.9,2414302
1,24710,296600,0.0,2414794,,,,,
1,24710,296700,0.0,2415792,,,,,
,,,,,1,218,12169,0.8,2416302
1,24710,296800,0.0,2416792,,,,,
1,24710,296900,0.1,2417792,,,,,
,,,,,1,218,12179,0.8,2418302
1,24710,297000,0.0,2418772,,,,,
1,24710,297100,0.0,2419762,,,,,
,,,,,1,218,12189,0.9,2420302
1,24710,297200,-0.0,2420762,,,,,
1,24710,297300,0.0,2421742,,,,,
,,,,,1,218,12199,0.8,2422302
1,24711,297400,0.1,2422724,,,,,
1,24711,297500,0.1,2423722,,,,,
,,,,,1,218,12209,0.9,2424302
1,24711,297600,-0.0,2424712,,,,,
1,24711,297700,0.0,2425712,,,,,
,,,,,1,218,12219,0.8,2426302
1,24711,297800,0.1,2426702,,,,,
1,24712,297900,0.1,2427683,,,,,
,,,,,1,218,12229,0.9,2428302
1,24712,298000,0.0,2428682,,,,,
1,24712,298100,0.0,2429682,,,,,
,,,,,1,218,12239,0.9,2430302
1,24712,298200,0.1,2430682,,,,,
1,24712,298300,0.0,2431672,,,,,
,,,,,1,218,12249,0.9,2432302
1,24712,298400,0.0,2432654,,,,,
1,24712,298500,0.1,2433652,,,,,
,,,,,1,218,12259,0.9,2434302
1,24712,298600,0.0,2434645,,,,,
1,24712,298700,-0.0,2435642,,,,,
,,,,,1,218,12269,0.9,2436302
1,24712,298800,0.0,2436642,,,,,
1,24712,298900,0.0,2437642,,,,,
,,,,,1,218,12279,0.8,2438302
1,24712,299000,0.1,2438642,,,,,
1,24712,299100,0.0,2439632,,,,,
,,,,,1,218,12289,0.9,2440302
1,24712,299200,0.0,2440632,,,,,
1,24712,299300,0.1,2441632,,,,,
,,,,,1,218,12299,0.9,2442302
1,24712,299400,0.0,2442632,,,,,
1,24712,299500,0.0,2443632,,,,,
,,,,,1,218,12309,0.9,2444302
1,24712,299600,0.0,2444622,,,,,
1,24712,299700,0.0,2445622,,,,,
,,,,,1,218,12319,0.9,2446302
1,24713,299800,0.1,2446612,,,,,
1,24713,299900,0.1,2447612,,,,,
,,,,,1,218,12329,0.9,2448302
1,24713,300000,0.0,2448612,,,,,
1,24713,300100,0.1,2449612,,,,,
,,,,,1,218,12339,0.9,2450302
1,24713,300200,0.0,2450612,,,,,
1,24714,300300,0.0,2451592,,,,,
,,,,,1,218,12349,0.9,2452302
1,24714,300400,0.0,2452582,,,,,
1,24714,300500,0.0,2453582,,,,,
,,,,,1,218,12359,0.9,2454302
1,24714,300600,0.1,2454582,,,,,
1,24714,300700,0.0,2455572,,,,,
,,,,,1,218,12369,1.0,2456302
1,24714,300800,0.0,2456562,,,,,
1,24714,300900,-0.0,2457562,,,,,
,,,,,1,218,12379,0.9,2458302
1,24714,301000,0.1,2458552,,,,,
1,24715,301100,0.1,2459542,,,,,
,,,,,1,218,12389,1.0,2460302
1,24716,301200,0.1,2460532,,,,,
1,24716,301300,0.0,2461532,,,,,
,,,,,1,218,12399,0.9,2462302
1,24716,301400,0.0,2462532,,,,,
1,24716,301500,0.0,2463532,,,,,
,,,,,1,218,12409,0.8,2464302
1,24716,301600,-0.0,2464522,,,,,
1,24716,301700,0.0,2465522,,,,,
,,,,,1,218,12419,0.8,2466302
1,24716,301800,-0.0,2466512,,,,,
1,24716,301900,0.0,2467512,,,,,
,,,,,1,218,12429,0.7,2468302
1,24717,302000,0.0,2468502,,,,,
1,24717,302100,0.0,2469502,,,,,
,,,,,1,218,12439,0.7,2470302
1,24717,302200,0.0,2470502,,,,,
1,24717,302300,0.0,2471502,,,,,
,,,,,1,218,12449,0.7,2472302
1,24717,302400,0.0,2472502,,,,,
1,24718,302500,0.0,2473483,,,,,
,,,,,1,218,12459,0.7,2474302
1,24718,302600,0.0,2474452,,,,,
1,24718,302700,0.0,2475452,,,,,
,,,,,1,218,12469,0.6,2476302
1,24718,302800,0.0,2476452,,,,,
1,24718,302900,0.1,2477452,,,,,
,,,,,1,218,12479,0.7,2478302
1,24719,303000,0.0,2478442,,,,,
1,24719,303100,0.0,2479432,,,,,
,,,,,1,218,12489,0.7,2480302
1,24719,303200,0.0,2480422,,,,,
1,24720,303300,0.1,2481392,,,,,
,,,,,1,218,12499,0.7,2482302
1,24720,303400,0.0,2482392,,,,,
1,24720,303500,0.0,2483382,,,,,
,,,,,1,218,12509,0.8,2484302
1,24720,303600,0.0,2484382,,,,,
1,24720,303700,0.0,2485382,,,,,
,,,,,1,218,12519,0.8,2486302
1,24720,303800,0.1,2486372,,,,,
1,24720,303900,0.0,2487372,,,,,
,,,,,1,218,12529,0.9,2488302
1,24720,304000,0.0,2488372,,,,,
1,24720,304100,0.1,2489362,,,,,
,,,,,1,218,12539,0.9,2490302
1,24720,304200,0.0,2490359,,,,,
1,24720,304300,0.0,2491352,,,,,
,,,,,1,218,12549,0.9,2492302
1,24720,304400,0.0,2492352,,,,,
1,24720,304500,0.1,2493352,,,,,
,,,,,1,218,12559,0.9,2494302
1,24720,304600,0.0,2494352,,,,,
1,24720,304700,0.0,2495332,,,,,
,,,,,1,218,12569,0.9,2496302
1,24721,304800,0.1,2496322,,,,,
1,24721,304900,0.0,2497312,,,,,
,,,,,1,218,12579,0.9,2498302
1,24721,305000,0.1,2498312,,,,,
1,24721,305100,0.1,2499302,,,,,
1,24721,305200,0.0,2500302,,,,,
,,,,,1,218,12589,1.0,2500302
1,24721,305300,0.0,2501292,,,,,
1,24721,305400,0.0,2502283,,,,,
,,,,,1,218,12599,1.0,2502302
1,24721,305500,0.1,2503272,,,,,
1,24721,305600,0.1,2504252,,,,,
,,,,,1,218,12609,1.1,2504302
1,24721,305700,0.0,2505252,,,,,
1,24722,305800,0.0,2506242,,,,,
,,,,,1,218,12619,1.0,2506302
1,24722,305900,-0.0,2507242,,,,,
1,24722,306000,0.0,2508232,,,,,
,,,,,1,218,12629,0.9,2508302
1,24722,306100,-0.0,2509212,,,,,
1,24722,306200,0.1,2510212,,,,,
,,,,,1,218,12639,0.9,2510302
1,24722,306300,0.0,2511202,,,,,
1,24722,306400,0.0,2512163,,,,,
,,,,,1,218,12649,0.9,2512302
1,24722,306500,0.1,2513162,,,,,
1,24723,306600,0.1,2514152,,,,,
,,,,,1,218,12659,1.0,2514302
1,24723,306700,-0.0,2515132,,,,,
1,24723,306800,0.0,2516122,,,,,
,,,,,1,218,12669,0.9,2516302
1,24723,306900,0.0,2517112,,,,,
1,24724,307000,0.1,2518102,,,,,
,,,,,1,218,12679,0.8,2518302
1,24724,307100,0.1,2519102,,,,,
1,24724,307200,0.1,2520102,,,,,
,,,,,1,218,12689,0.8,2520302
1,24724,307300,0.0,2521092,,,,,
1,24724,307400,0.0,2522092,,,,,
,,,,,1,218,12699,0.8,2522302
1,24724,307500,-0.0,2523092,,,,,
1,24724,307600,0.1,2524092,,,,,
,,,,,1,218,12709,0.7,2524302
1,24724,307700,0.0,2525092,,,,,
1,24724,307800,0.1,2526083,,,,,
,,,,,1,218,12719,0.8,2526302
1,24725,307900,0.0,2527072,,,,,
1,24725,308000,-0.0,2528063,,,,,
,,,,,1,218,12729,0.8,2528302
1,24725,308100,0.0,2529052,,,,,
1,24725,308200,-0.0,2530032,,,,,
,,,,,1,218,12739,0.8,2530302
1,24725,308300,0.0,2531012,,,,,
1,24725,308400,0.1,2532012,,,,,
,,,,,1,218,12749,0.8,2532302
1,24725,308500,0.1,2533002,,,,,
1,24725,308600,0.0,2534002,,,,,
,,,,,1,218,12759,0.8,2534302
1,24725,308700,-0.0,2534982,,,,,
1,24725,308800,0.0,2535982,,,,,
,,,,,1,218,12769,0.8,2536302
1,24725,308900,0.0,2536982,,,,,
1,24725,309000,-0.0,2537952,,,,,
,,,,,1,218,12779,0.8,2538302
1,24725,309100,0.0,2538937,,,,,
1,24726,309200,0.0,2539922,,,,,
,,,,,1,218,12789,0.7,2540302
1,24726,309300,0.0,2540922,,,,,
1,24726,309400,0.0,2541912,,,,,
,,,,,1,218,12799,0.7,2542302
1,24726,309500,0.0,2542902,,,,,
1,24727,309600,0.0,2543872,,,,,
,,,,,1,218,12809,0.8,2544302
1,24727,309700,0.1,2544872,,,,,
1,24727,309800,0.0,2545872,,,,,
,,,,,1,218,12819,0.7,2546302
1,24727,309900,0.0,2546862,,,,,
1,24727,310000,0.0,2547845,,,,,
,,,,,1,218,12829,0.8,2548302
1,24728,310100,0.0,2548834,,,,,
1,24728,310200,0.0,2549832,,,,,
,,,,,1,218,12839,0.8,2550302
1,24728,310300,0.0,2550832,,,,,
1,24728,310400,0.0,2551822,,,,,
,,,,,1,218,12849,0.7,2552302
1,24728,310500,0.0,2552812,,,,,
1,24732,310600,0.1,2553762,,,,,
,,,,,1,218,12859,0.7,2554302
1,24732,310700,0.1,2554762,,,,,
1,24737,310800,0.0,2555692,,,,,
,,,,,1,218,12869,0.7,2556302
1,24737,310900,0.0,2556692,,,,,
1,24737,311000,0.1,2557692,,,,,
,,,,,1,218,12879,0.8,2558302
1,24737,311100,0.0,2558692,,,,,
1,24737,311200,0.1,2559692,,,,,
,,,,,1,218,12889,0.8,2560302
1,24737,311300,-0.0,2560684,,,,,
1,24737,311400,0.0,2561682,,,,,
,,,,,1,218,12899,0.8,2562302
1,24737,311500,0.0,2562672,,,,,
1,24737,311600,0.0,2563662,,,,,
,,,,,1,218,12909,0.8,2564302
1,24737,311700,0.0,2564652,,,,,
1,24737,311800,0.0,2565652,,,,,
,,,,,1,218,12919,0.7,2566302
1,24737,311900,0.0,2566652,,,,,
1,24737,312000,0.0,2567652,,,,,
,,,,,1,218,12929,0.8,2568302
1,24737,312100,0.0,2568652,,,,,
1,24738,312200,0.1,2569642,,,,,
,,,,,1,218,12939,0.8,2570302
1,24738,312300,0.0,2570642,,,,,
1,24738,312400,0.1,2571642,,,,,
,,,,,1,218,12949,0.9,2572302
1,24738,312500,0.1,2572633,,,,,
1,24738,312600,0.0,2573622,,,,,
,,,,,1,218,12959,1.0,2574302
1,24738,312700,0.1,2574622,,,,,
1,24739,312800,0.1,2575612,,,,,
,,,,,1,218,12969,1.0,2576302
1,24739,312900,0.0,2576612,,,,,
1,24739,313000,0.0,2577602,,,,,
,,,,,1,218,12979,0.9,2578302
1,24739,313100,0.0,2578592,,,,,
1,24739,313200,0.0,2579582,,,,,
,,,,,1,218,12989,0.9,2580302
1,24739,313300,0.0,2580582,,,,,
1,24739,313400,-0.0,2581562,,,,,
,,,,,1,218,12999,0.9,2582302
1,24739,313500,-0.0,2582552,,,,,
1,24739,313600,0.0,2583542,,,,,
,,,,,1,218,13009,0.9,2584302
1,24741,313700,0.0,2584522,,,,,
1,24745,313800,0.1,2585462,,,,,
,,,,,1,218,13019,0.9,2586302
1,24745,313900,0.0,2586452,,,,,
1,24745,314000,-0.0,2587442,,,,,
,,,,,1,218,13029,0.8,2588302
1,24745,314100,0.0,2588442,,,,,
1,24745,314200,0.0,2589442,,,,,
,,,,,1,218,13039,0.8,2590302
1,24745,314300,0.0,2590432,,,,,
1,24745,314400,-0.0,2591422,,,,,
,,,,,1,218,13049,0.7,2592302
1,24745,314500,0.1,2592412,,,,,
1,24745,314600,0.0,2593412,,,,,
,,,,,1,218,13059,0.7,2594302
1,24745,314700,0.0,2594402,,,,,
1,24745,314800,0.1,2595402,,,,,
,,,,,1,218,13069,0.7,2596302
1,24746,314900,0.0,2596393,,,,,
1,24746,315000,0.1,2597392,,,,,
,,,,,1,218,13079,0.8,2598302
1,24746,315100,0.0,2598392,,,,,
1,24747,315200,0.0,2599382,,,,,
,,,,,1,218,13089,0.8,2600302
1,24747,315300,0.0,2600382,,,,,
1,24747,315400,-0.0,2601382,,,,,
,,,,,1,218,13099,0.8,2602302
1,24747,315500,0.0,2602382,,,,,
1,24747,315600,0.1,2603372,,,,,
,,,,,1,218,13109,0.9,2604302
1,24747,315700,0.0,2604372,,,,,
1,24748,315800,0.1,2605362,,,,,
,,,,,1,218,13119,0.8,2606302
1,24748,315900,-0.0,2606362,,,,,
1,24748,316000,0.0,2607362,,,,,
,,,,,1,218,13129,0.9,2608302
1,24748,316100,0.0,2608362,,,,,
1,24748,316200,0.0,2609362,,,,,
,,,,,1,218,13139,0.9,2610302
1,24748,316300,0.0,2610352,,,,,
1,24748,316400,0.1,2611342,,,,,
,,,,,1,218,13149,0.9,2612302
1,24748,316500,0.0,2612342,,,,,
1,24748,316600,0.0,2613322,,,,,
,,,,,1,218,13159,0.9,2614302
1,24748,316700,0.0,2614322,,,,,
1,24748,316800,0.1,2615322,,,,,
,,,,,1,218,13169,0.9,2616302
1,24748,316900,0.1,2616322,,,,,
1,24748,317000,0.0,2617322,,,,,
,,,,,1,218,13179,0.9,2618302
1,24748,317100,0.0,2618312,,,,,
1,24748,317200,-0.0,2619312,,,,,
,,,,,1,218,13189,0.8,2620302
1,24748,317300,0.0,2620312,,,,,
1,24748,317400,0.1,2621302,,,,,
1,24748,317500,0.0,2622294,,,,,
,,,,,1,218,13199,0.9,2622302
1,24748,317600,0.0,2623272,,,,,
1,24748,317700,0.0,2624262,,,,,
,,,,,1,218,13209,0.9,2624302
1,24748,317800,0.0,2625252,,,,,
1,24748,317900,0.0,2626252,,,,,
,,,,,1,218,13219,0.9,2626302
1,24748,318000,0.0,2627252,,,,,
1,24748,318100,-0.0,2628252,,,,,
,,,,,1,218,13229,0.8,2628302
1,24748,318200,0.0,2629232,,,,,
1,24748,318300,0.1,2630232,,,,,
,,,,,1,218,13239,0.8,2630302
1,24748,318400,0.1,2631212,,,,,
1,24748,318500,0.1,2632212,,,,,
,,,,,1,218,13249,0.9,2632302
1,24748,318600,0.0,2633202,,,,,
1,24749,318700,0.1,2634182,,,,,
,,,,,1,218,13259,0.9,2634302
1,24749,318800,0.1,2635182,,,,,
1,24749,318900,0.0,2636182,,,,,
,,,,,1,218,13269,0.9,2636302
1,24749,319000,0.0,2637182,,,,,
1,24749,319100,-0.0,2638182,,,,,
,,,,,1,218,13279,0.8,2638302
1,24749,319200,0.1,2639182,,,,,
1,24749,319300,0.0,2640172,,,,,
,,,,,1,218,13289,0.9,2640302
1,24749,319400,-0.0,2641172,,,,,
1,24749,319500,-0.0,2642172,,,,,
,,,,,1,218,13299,0.8,2642302
1,24749,319600,-0.0,2643172,,,,,
1,24750,319700,0.0,2644162,,,,,
,,,,,1,218,13309,0.6,2644302
1,24750,319800,0.1,2645162,,,,,
1,24750,319900,0.0,2646142,,,,,
,,,,,1,218,13319,0.8,2646302
1,24750,320000,0.0,2647132,,,,,
1,24750,320100,0.0,2648122,,,,,
,,,,,1,218,13329,0.8,2648302
1,24751,320200,0.0,2649112,,,,,
1,24752,320300,0.0,2650102,,,,,
,,,,,1,218,13339,0.8,2650302
1,24752,320400,0.0,2651083,,,,,
1,24752,320500,0.0,2652082,,,,,
,,,,,1,218,13349,0.7,2652302
1,24752,320600,0.1,2653072,,,,,
1,24752,320700,0.0,2654072,,,,,
,,,,,1,218,13359,0.7,2654302
1,24752,320800,0.0,2655042,,,,,
1,24752,320900,0.1,2656042,,,,,
,,,,,1,218,13369,0.7,2656302
1,24752,321000,0.0,2657042,,,,,
1,24752,321100,0.0,2658032,,,,,
,,,,,1,218,13379,0.8,2658302
1,24753,321200,0.1,2659013,,,,,
1,24753,321300,-0.0,2659992,,,,,
,,,,,1,218,13389,0.8,2660302
1,24754,321400,0.1,2660982,,,,,
1,24754,321500,0.0,2661962,,,,,
,,,,,1,218,13399,0.9,2662302
1,24754,321600,0.1,2662942,,,,,
1,24756,321700,0.1,2663924,,,,,
,,,,,1,218,13409,1.1,2664302
1,24756,321800,0.1,2664922,,,,,
1,24758,321900,0.1,2665902,,,,,
,,,,,1,218,13419,1.1,2666302
1,24758,322000,0.0,2666902,,,,,
1,24758,322100,0.0,2667902,,,,,
,,,,,1,218,13429,1.1,2668302
1,24758,322200,0.0,2668892,,,,,
1,24759,322300,0.0,2669872,,,,,
,,,,,1,218,13439,1.1,2670302
1,24759,322400,0.0,2670872,,,,,
1,24760,322500,0.0,2671852,,,,,
,,,,,1,218,13449,1.1,2672302
1,24761,322600,0.0,2672842,,,,,
1,24761,322700,0.1,2673842,,,,,
,,,,,1,218,13459,1.0,2674302
1,24761,322800,-0.0,2674832,,,,,
1,24762,322900,0.0,2675822,,,,,
,,,,,1,218,13469,0.9,2676302
1,24762,323000,-0.0,2676802,,,,,
1,24762,323100,0.0,2677782,,,,,
,,,,,1,218,13479,0.9,2678302
1,24762,323200,0.1,2678782,,,,,
1,24762,323300,0.1,2679782,,,,,
,,,,,1,218,13489,0.9,2680302
1,24762,323400,0.0,2680782,,,,,
1,24762,323500,-0.0,2681782,,,,,
,,,,,1,218,13499,0.9,2682302
1,24762,323600,0.0,2682752,,,,,
1,24762,323700,0.0,2683752,,,,,
,,,,,1,218,13509,0.8,2684302
1,24762,323800,0.1,2684742,,,,,
1,24763,323900,0.1,2685732,,,,,
,,,,,1,218,13519,0.8,2686302
1,24763,324000,0.0,2686732,,,,,
1,24763,324100,-0.0,2687732,,,,,
,,,,,1,218,13529,0.8,2688302
1,24763,324200,0.0,2688722,,,,,
1,24764,324300,0.0,2689702,,,,,
,,,,,1,218,13539,0.7,2690302
1,24764,324400,0.0,2690702,,,,,
1,24764,324500,0.1,2691692,,,,,
,,,,,1,218,13549,0.7,2692302
1,24764,324600,0.0,2692692,,,,,
1,24764,324700,0.0,2693682,,,,,
,,,,,1,218,13559,0.8,2694302
1,24764,324800,0.0,2694682,,,,,
1,24764,324900,0.0,2695672,,,,,
,,,,,1,218,13569,0.8,2696302
1,24764,325000,0.1,2696672,,,,,
1,24764,325100,-0.0,2697672,,,,,
,,,,,1,218,13579,0.8,2698302
1,24764,325200,0.0,2698672,,,,,
1,24764,325300,0.0,2699662,,,,,
,,,,,1,218,13589,0.8,2700302
1,24764,325400,0.0,2700662,,,,,
1,24764,325500,0.0,2701652,,,,,
,,,,,1,218,13599,0.8,2702302
1,24764,325600,0.1,2702652,,,,,
1,24764,325700,0.0,2703642,,,,,
,,,,,1,218,13609,0.8,2704302
1,24764,325800,-0.0,2704632,,,,,
1,24764,325900,0.1,2705632,,,,,
,,,,,1,218,13619,0.7,2706302
1,24764,326000,0.0,2706622,,,,,
1,24765,326100,0.0,2707612,,,,,
,,,,,1,218,13629,0.7,2708302
1,24765,326200,-0.0,2708602,,,,,
1,24765,326300,0.0,2709602,,,,,
,,,,,1,218,13639,0.7,2710302
1,24765,326400,0.1,2710602,,,,,
1,24766,326500,0.1,2711572,,,,,
,,,,,1,218,13649,0.8,2712302
1,24766,326600,0.0,2712557,,,,,
1,24766,326700,0.0,2713542,,,,,
,,,,,1,218,13659,0.8,2714302
1,24766,326800,0.0,2714542,,,,,
1,24766,326900,0.0,2715542,,,,,
,,,,,1,218,13669,0.8,2716302
1,24767,327000,0.1,2716532,,,,,
1,24767,327100,0.0,2717532,,,,,
,,,,,1,218,13679,0.9,2718302
1,24768,327200,0.1,2718522,,,,,
1,24768,327300,0.0,2719512,,,,,
,,,,,1,218,13689,0.8,2720302
1,24768,327400,0.0,2720512,,,,,
1,24768,327500,0.0,2721512,,,,,
,,,,,1,218,13699,0.9,2722302
1,24768,327600,0.1,2722512,,,,,
1,24768,327700,0.0,2723502,,,,,
,,,,,1,218,13709,0.9,2724302
1,24768,327800,0.0,2724472,,,,,
1,24768,327900,-0.0,2725452,,,,,
,,,,,1,218,13719,0.9,2726302
1,24768,328000,0.1,2726452,,,,,
1,24768,328100,0.0,2727452,,,,,
,,,,,1,218,13729,1.0,2728302
1,24768,328200,0.0,2728452,,,,,
1,24768,328300,0.0,2729442,,,,,
,,,,,1,218,13739,1.0,2730302
1,24768,328400,0.1,2730442,,,,,
1,24768,328500,0.0,2731442,,,,,
,,,,,1,218,13749,0.9,2732302
1,24768,328600,0.0,2732442,,,,,
1,24768,328700,0.1,2733442,,,,,
,,,,,1,218,13759,1.0,2734302
1,24769,328800,0.0,2734432,,,,,
1,24769,328900,0.1,2735432,,,,,
,,,,,1,218,13769,0.9,2736302
1,24769,329000,0.0,2736432,,,,,
1,24769,329100,0.1,2737422,,,,,
,,,,,1,218,13779,0.9,2738302
1,24769,329200,0.1,2738422,,,,,
1,24769,329300,0.0,2739417,,,,,
,,,,,1,218,13789,1.0,2740302
1,24769,329400,0.1,2740412,,,,,
1,24769,329500,0.0,2741402,,,,,
,,,,,1,218,13799,1.0,2742302
1,24769,329600,0.1,2742402,,,,,
1,24769,329700,0.0,2743392,,,,,
,,,,,1,218,13809,1.0,2744302
1,24769,329800,0.0,2744388,,,,,
1,24769,329900,0.1,2745382,,,,,
,,,,,1,218,13819,0.9,2746302
1,24769,330000,-0.0,2746354,,,,,
